School_id,Student_id,Section_id
27Q321,311588779,839
27Q321,311588779,905
27Q321,311588779,939
27Q321,311588779,946
02M800,311727576,600
02M800,311727576,639
02M800,311727576,670
02M800,311727576,703
02M800,311727576,744
02M800,311727576,791
02M800,311727576,842
02M800,311727576,910
02M800,311727576,949
02M800,311727576,956
02M800,313831996,601
02M800,313831996,641
02M800,313831996,667
02M800,313831996,681
02M800,313831996,703
02M800,313831996,745
02M800,313831996,791
02M800,313831996,842
02M800,313831996,907
02M800,313831996,960
13K123,315381211,731
13K123,315381211,776
13K123,315381211,821
13K123,315381211,857
13K123,315381211,894
13K123,315381211,928
02M800,315535676,619
02M800,315535676,655
02M800,315535676,657
02M800,315535676,680
02M800,315535676,699
02M800,315535676,720
02M800,315535676,765
02M800,315535676,811
02M800,315535676,831
02M800,315535676,863
02M800,315535676,883
13K123,316354855,728
13K123,316354855,773
13K123,316354855,818
13K123,316354855,854
13K123,316354855,891
13K123,316354855,925
02M800,317575609,583
02M800,317575609,602
02M800,317575609,610
02M800,317575609,642
02M800,317575609,678
02M800,317575609,683
02M800,317575609,690
02M800,317575609,692
02M800,317575609,713
02M800,317575609,752
02M800,317575609,827
02M800,317575609,868
02M800,319077455,622
02M800,319077455,655
02M800,319077455,701
02M800,319077455,720
02M800,319077455,763
02M800,319077455,811
02M800,319077455,830
02M800,319077455,863
02M800,319077455,880
02M800,319077455,944
13K123,319482406,726
13K123,319482406,771
13K123,319482406,816
13K123,319482406,852
13K123,319482406,889
13K123,319482406,923
13K123,319991554,734
13K123,319991554,779
13K123,319991554,824
13K123,319991554,860
13K123,319991554,897
13K123,319991554,931
02M800,320040186,601
02M800,320040186,636
02M800,320040186,668
02M800,320040186,671
02M800,320040186,681
02M800,320040186,703
02M800,320040186,745
02M800,320040186,790
02M800,320040186,825
02M800,320040186,842
02M800,320040186,907
02M800,320437259,585
02M800,320437259,611
02M800,320437259,642
02M800,320437259,646
02M800,320437259,682
02M800,320437259,690
02M800,320437259,713
02M800,320437259,751
02M800,320437259,826
02M800,320437259,869
02M800,320437259,941
02M800,320437259,957
13K123,320645862,733
13K123,320645862,778
13K123,320645862,823
13K123,320645862,859
13K123,320645862,896
13K123,320645862,930
02M800,321540033,613
02M800,321540033,648
02M800,321540033,652
02M800,321540033,685
02M800,321540033,696
02M800,321540033,697
02M800,321540033,717
02M800,321540033,757
02M800,321540033,795
02M800,321540033,829
02M800,321540033,876
02M800,321540033,943
13K123,322065571,731
13K123,322065571,776
13K123,322065571,821
13K123,322065571,857
13K123,322065571,894
13K123,322065571,928
27Q321,322519127,593
27Q321,322519127,635
27Q321,322519127,666
27Q321,322519127,677
27Q321,322519127,743
27Q321,322519127,788
27Q321,322519127,840
27Q321,322519127,906
27Q321,322519127,940
27Q321,322519127,947
13K123,322901503,729
13K123,322901503,774
13K123,322901503,819
13K123,322901503,855
13K123,322901503,892
13K123,322901503,926
13K123,323437416,725
13K123,323437416,770
13K123,323437416,815
13K123,323437416,851
13K123,323437416,888
13K123,323437416,922
27Q321,325761988,589
27Q321,325761988,632
27Q321,325761988,659
27Q321,325761988,736
27Q321,325761988,781
27Q321,325761988,798
27Q321,325761988,833
27Q321,325761988,899
27Q321,325761988,933
27Q321,325761988,954
27Q321,326692569,592
27Q321,326692569,631
27Q321,326692569,662
27Q321,326692569,673
27Q321,326692569,739
27Q321,326692569,784
27Q321,326692569,801
27Q321,326692569,836
27Q321,326692569,902
27Q321,326692569,936
13K123,328187718,709
13K123,328187718,748
13K123,328187718,805
13K123,328187718,844
13K123,328187718,865
13K123,328187718,913
02M800,329898621,614
02M800,329898621,651
02M800,329898621,679
02M800,329898621,685
02M800,329898621,694
02M800,329898621,715
02M800,329898621,758
02M800,329898621,760
02M800,329898621,828
02M800,329898621,875
02M800,329898621,951
02M800,330685534,596
02M800,330685534,605
02M800,330685534,641
02M800,330685534,667
02M800,330685534,705
02M800,330685534,707
02M800,330685534,744
02M800,330685534,789
02M800,330685534,842
02M800,330685534,910
02M800,330685534,911
02M800,330685534,949
13K123,331088087,718
13K123,331088087,761
13K123,331088087,810
13K123,331088087,847
13K123,331088087,878
13K123,331088087,917
13K123,331587917,728
13K123,331587917,773
13K123,331587917,818
13K123,331587917,854
13K123,331587917,891
13K123,331587917,925
13K123,334494781,718
13K123,334494781,761
13K123,334494781,810
13K123,334494781,847
13K123,334494781,878
13K123,334494781,917
02M800,336453746,604
02M800,336453746,622
02M800,336453746,655
02M800,336453746,680
02M800,336453746,701
02M800,336453746,702
02M800,336453746,719
02M800,336453746,764
02M800,336453746,830
02M800,336453746,880
27Q321,338973720,588
27Q321,338973720,633
27Q321,338973720,658
27Q321,338973720,735
27Q321,338973720,780
27Q321,338973720,797
27Q321,338973720,832
27Q321,338973720,898
27Q321,338973720,932
27Q321,338973720,953
02M800,339262054,599
02M800,339262054,605
02M800,339262054,638
02M800,339262054,668
02M800,339262054,671
02M800,339262054,704
02M800,339262054,746
02M800,339262054,789
02M800,339262054,793
02M800,339262054,842
02M800,339262054,909
02M800,339262054,948
27Q321,339327480,588
27Q321,339327480,627
27Q321,339327480,658
27Q321,339327480,735
27Q321,339327480,780
27Q321,339327480,797
27Q321,339327480,832
27Q321,339327480,898
27Q321,339327480,932
27Q321,339327480,953
02M800,340727385,585
02M800,340727385,606
02M800,340727385,645
02M800,340727385,678
02M800,340727385,683
02M800,340727385,691
02M800,340727385,714
02M800,340727385,751
02M800,340727385,826
02M800,340727385,870
02M800,340727385,957
02M800,341235342,618
02M800,341235342,655
02M800,341235342,680
02M800,341235342,700
02M800,341235342,721
02M800,341235342,764
02M800,341235342,811
02M800,341235342,831
02M800,341235342,881
13K123,341295754,708
13K123,341295754,747
13K123,341295754,804
13K123,341295754,843
13K123,341295754,864
13K123,341295754,912
02M800,342103605,584
02M800,342103605,602
02M800,342103605,607
02M800,342103605,644
02M800,342103605,682
02M800,342103605,690
02M800,342103605,713
02M800,342103605,753
02M800,342103605,827
02M800,342103605,869
02M800,342103605,942
13K123,344099767,734
13K123,344099767,779
13K123,344099767,824
13K123,344099767,860
13K123,344099767,897
13K123,344099767,931
13K123,346236464,730
13K123,346236464,775
13K123,346236464,820
13K123,346236464,856
13K123,346236464,893
13K123,346236464,927
13K123,347704828,728
13K123,347704828,773
13K123,347704828,818
13K123,347704828,854
13K123,347704828,891
13K123,347704828,925
27Q321,349009487,589
27Q321,349009487,625
27Q321,349009487,660
27Q321,349009487,737
27Q321,349009487,782
27Q321,349009487,799
27Q321,349009487,834
27Q321,349009487,900
27Q321,349009487,934
27Q321,349009487,955
02M800,349441809,586
02M800,349441809,611
02M800,349441809,645
02M800,349441809,683
02M800,349441809,689
02M800,349441809,692
02M800,349441809,714
02M800,349441809,752
02M800,349441809,754
02M800,349441809,827
02M800,349441809,870
02M800,349441809,871
02M800,349441809,942
02M800,349441809,957
02M800,349793374,603
02M800,349793374,614
02M800,349793374,648
02M800,349793374,679
02M800,349793374,687
02M800,349793374,695
02M800,349793374,717
02M800,349793374,756
02M800,349793374,828
02M800,349793374,875
13K123,350145570,709
13K123,350145570,748
13K123,350145570,805
13K123,350145570,844
13K123,350145570,865
13K123,350145570,913
13K123,350301615,725
13K123,350301615,770
13K123,350301615,815
13K123,350301615,851
13K123,350301615,888
13K123,350301615,922
27Q321,351265765,588
27Q321,351265765,625
27Q321,351265765,660
27Q321,351265765,737
27Q321,351265765,782
27Q321,351265765,799
27Q321,351265765,834
27Q321,351265765,900
27Q321,351265765,934
27Q321,351265765,955
27Q321,351724061,595
27Q321,351724061,632
27Q321,351724061,666
27Q321,351724061,677
27Q321,351724061,743
27Q321,351724061,788
27Q321,351724061,840
27Q321,351724061,906
27Q321,351724061,940
27Q321,351724061,947
02M800,352004863,613
02M800,352004863,648
02M800,352004863,679
02M800,352004863,685
02M800,352004863,694
02M800,352004863,715
02M800,352004863,756
02M800,352004863,795
02M800,352004863,828
02M800,352004863,873
13K123,354421574,722
13K123,354421574,767
13K123,354421574,812
13K123,354421574,848
13K123,354421574,885
13K123,354421574,919
27Q321,355128789,591
27Q321,355128789,633
27Q321,355128789,663
27Q321,355128789,674
27Q321,355128789,740
27Q321,355128789,785
27Q321,355128789,802
27Q321,355128789,837
27Q321,355128789,903
27Q321,355128789,937
27Q321,355959568,595
27Q321,355959568,631
27Q321,355959568,666
27Q321,355959568,677
27Q321,355959568,743
27Q321,355959568,788
27Q321,355959568,840
27Q321,355959568,906
27Q321,355959568,940
27Q321,355959568,947
13K123,356923538,731
13K123,356923538,776
13K123,356923538,821
13K123,356923538,857
13K123,356923538,894
13K123,356923538,928
13K123,358893987,722
13K123,358893987,767
13K123,358893987,812
13K123,358893987,848
13K123,358893987,885
13K123,358893987,919
13K123,358946108,709
13K123,358946108,748
13K123,358946108,805
13K123,358946108,844
13K123,358946108,865
13K123,358946108,913
13K123,359371257,729
13K123,359371257,774
13K123,359371257,819
13K123,359371257,855
13K123,359371257,892
13K123,359371257,926
27Q321,359530547,590
27Q321,359530547,633
27Q321,359530547,663
27Q321,359530547,674
27Q321,359530547,740
27Q321,359530547,785
27Q321,359530547,802
27Q321,359530547,837
27Q321,359530547,903
27Q321,359530547,937
02M800,360005607,581
02M800,360005607,606
02M800,360005607,645
02M800,360005607,682
02M800,360005607,688
02M800,360005607,712
02M800,360005607,751
02M800,360005607,826
02M800,360005607,870
02M800,360005607,942
02M800,360005607,957
27Q321,360224411,592
27Q321,360224411,634
27Q321,360224411,661
27Q321,360224411,672
27Q321,360224411,738
27Q321,360224411,783
27Q321,360224411,800
27Q321,360224411,835
27Q321,360224411,901
27Q321,360224411,935
02M800,360248296,583
02M800,360248296,609
02M800,360248296,645
02M800,360248296,684
02M800,360248296,688
02M800,360248296,712
02M800,360248296,753
02M800,360248296,826
02M800,360248296,870
02M800,360248296,871
02M800,360248296,942
02M800,360248296,957
02M800,360677706,620
02M800,360677706,653
02M800,360677706,680
02M800,360677706,698
02M800,360677706,702
02M800,360677706,721
02M800,360677706,764
02M800,360677706,796
02M800,360677706,830
02M800,360677706,883
13K123,362918015,726
13K123,362918015,771
13K123,362918015,816
13K123,362918015,852
13K123,362918015,889
13K123,362918015,923
02M800,363415605,604
02M800,363415605,623
02M800,363415605,654
02M800,363415605,699
02M800,363415605,721
02M800,363415605,762
02M800,363415605,766
02M800,363415605,831
02M800,363415605,881
02M800,363415605,944
13K123,363884082,734
13K123,363884082,779
13K123,363884082,824
13K123,363884082,860
13K123,363884082,897
13K123,363884082,931
02M800,364984846,618
02M800,364984846,655
02M800,364984846,699
02M800,364984846,702
02M800,364984846,721
02M800,364984846,763
02M800,364984846,811
02M800,364984846,831
02M800,364984846,880
02M800,364984846,944
27Q321,365135906,590
27Q321,365135906,634
27Q321,365135906,663
27Q321,365135906,674
27Q321,365135906,740
27Q321,365135906,785
27Q321,365135906,802
27Q321,365135906,837
27Q321,365135906,903
27Q321,365135906,937
02M800,365272887,601
02M800,365272887,638
02M800,365272887,670
02M800,365272887,681
02M800,365272887,706
02M800,365272887,744
02M800,365272887,791
02M800,365272887,841
02M800,365272887,908
02M800,365272887,911
02M800,365272887,960
13K123,365316343,723
13K123,365316343,768
13K123,365316343,813
13K123,365316343,849
13K123,365316343,886
13K123,365316343,920
13K123,366931967,723
13K123,366931967,768
13K123,366931967,813
13K123,366931967,849
13K123,366931967,886
13K123,366931967,920
13K123,367181500,709
13K123,367181500,748
13K123,367181500,805
13K123,367181500,844
13K123,367181500,865
13K123,367181500,913
27Q321,367842305,591
27Q321,367842305,630
27Q321,367842305,662
27Q321,367842305,673
27Q321,367842305,739
27Q321,367842305,784
27Q321,367842305,801
27Q321,367842305,836
27Q321,367842305,902
27Q321,367842305,936
27Q321,368203180,589
27Q321,368203180,625
27Q321,368203180,660
27Q321,368203180,737
27Q321,368203180,782
27Q321,368203180,799
27Q321,368203180,834
27Q321,368203180,900
27Q321,368203180,934
27Q321,368203180,955
13K123,368912647,725
13K123,368912647,770
13K123,368912647,815
13K123,368912647,851
13K123,368912647,888
13K123,368912647,922
02M800,371718137,586
02M800,371718137,611
02M800,371718137,643
02M800,371718137,684
02M800,371718137,689
02M800,371718137,692
02M800,371718137,713
02M800,371718137,753
02M800,371718137,807
02M800,371718137,827
02M800,371718137,868
02M800,371718137,941
02M800,371916672,599
02M800,371916672,636
02M800,371916672,670
02M800,371916672,705
02M800,371916672,744
02M800,371916672,791
02M800,371916672,803
02M800,371916672,842
02M800,371916672,908
02M800,371916672,948
02M800,373009928,614
02M800,373009928,648
02M800,373009928,652
02M800,373009928,679
02M800,373009928,687
02M800,373009928,693
02M800,373009928,715
02M800,373009928,759
02M800,373009928,809
02M800,373009928,829
02M800,373009928,875
27Q321,375683812,595
27Q321,375683812,624
27Q321,375683812,666
27Q321,375683812,677
27Q321,375683812,743
27Q321,375683812,788
27Q321,375683812,840
27Q321,375683812,906
27Q321,375683812,940
27Q321,375683812,947
13K123,377755817,734
13K123,377755817,779
13K123,377755817,824
13K123,377755817,860
13K123,377755817,897
13K123,377755817,931
02M800,378914493,586
02M800,378914493,606
02M800,378914493,644
02M800,378914493,683
02M800,378914493,689
02M800,378914493,712
02M800,378914493,752
02M800,378914493,754
02M800,378914493,827
02M800,378914493,868
02M800,378914493,871
02M800,378914493,941
02M800,378914493,950
02M800,379788928,582
02M800,379788928,610
02M800,379788928,645
02M800,379788928,683
02M800,379788928,688
02M800,379788928,713
02M800,379788928,750
02M800,379788928,754
02M800,379788928,807
02M800,379788928,826
02M800,379788928,870
02M800,379788928,871
02M800,379788928,941
02M800,380069158,600
02M800,380069158,605
02M800,380069158,639
02M800,380069158,669
02M800,380069158,706
02M800,380069158,746
02M800,380069158,791
02M800,380069158,842
02M800,380069158,907
02M800,380069158,949
02M800,381129810,613
02M800,381129810,651
02M800,381129810,679
02M800,381129810,685
02M800,381129810,694
02M800,381129810,715
02M800,381129810,757
02M800,381129810,795
02M800,381129810,828
02M800,381129810,873
13K123,381370052,711
13K123,381370052,755
13K123,381370052,808
13K123,381370052,846
13K123,381370052,872
13K123,381370052,915
13K123,381952575,728
13K123,381952575,773
13K123,381952575,818
13K123,381952575,854
13K123,381952575,891
13K123,381952575,925
02M800,382080695,619
02M800,382080695,654
02M800,382080695,700
02M800,382080695,720
02M800,382080695,764
02M800,382080695,811
02M800,382080695,830
02M800,382080695,881
02M800,382080695,944
13K123,385154363,726
13K123,385154363,771
13K123,385154363,816
13K123,385154363,852
13K123,385154363,889
13K123,385154363,923
13K123,385885746,731
13K123,385885746,776
13K123,385885746,821
13K123,385885746,857
13K123,385885746,894
13K123,385885746,928
13K123,386204860,730
13K123,386204860,775
13K123,386204860,820
13K123,386204860,856
13K123,386204860,893
13K123,386204860,927
02M800,386440642,623
02M800,386440642,655
02M800,386440642,680
02M800,386440642,700
02M800,386440642,702
02M800,386440642,719
02M800,386440642,762
02M800,386440642,830
02M800,386440642,879
02M800,386440642,959
27Q321,386913480,595
27Q321,386913480,635
27Q321,386913480,665
27Q321,386913480,676
27Q321,386913480,742
27Q321,386913480,787
27Q321,386913480,839
27Q321,386913480,905
27Q321,386913480,939
27Q321,386913480,946
02M800,388600960,615
02M800,388600960,649
02M800,388600960,685
02M800,388600960,696
02M800,388600960,697
02M800,388600960,716
02M800,388600960,758
02M800,388600960,760
02M800,388600960,828
02M800,388600960,876
02M800,388600960,943
02M800,388600960,951
02M800,388735497,599
02M800,388735497,605
02M800,388735497,636
02M800,388735497,668
02M800,388735497,671
02M800,388735497,705
02M800,388735497,745
02M800,388735497,790
02M800,388735497,841
02M800,388735497,908
02M800,388735497,949
02M800,389529091,612
02M800,389529091,650
02M800,389529091,652
02M800,389529091,685
02M800,389529091,695
02M800,389529091,717
02M800,389529091,759
02M800,389529091,795
02M800,389529091,828
02M800,389529091,873
02M800,389529091,943
02M800,390783820,598
02M800,390783820,641
02M800,390783820,669
02M800,390783820,703
02M800,390783820,745
02M800,390783820,791
02M800,390783820,842
02M800,390783820,909
02M800,390783820,949
02M800,390783820,960
27Q321,395082836,590
27Q321,395082836,625
27Q321,395082836,661
27Q321,395082836,672
27Q321,395082836,738
27Q321,395082836,783
27Q321,395082836,800
27Q321,395082836,835
27Q321,395082836,901
27Q321,395082836,935
02M800,395302663,598
02M800,395302663,636
02M800,395302663,669
02M800,395302663,703
02M800,395302663,707
02M800,395302663,746
02M800,395302663,790
02M800,395302663,803
02M800,395302663,841
02M800,395302663,910
02M800,395302663,949
13K123,395406392,734
13K123,395406392,779
13K123,395406392,824
13K123,395406392,860
13K123,395406392,897
13K123,395406392,931
02M800,395825780,622
02M800,395825780,653
02M800,395825780,680
02M800,395825780,700
02M800,395825780,720
02M800,395825780,762
02M800,395825780,766
02M800,395825780,796
02M800,395825780,831
02M800,395825780,883
02M800,396600413,616
02M800,396600413,650
02M800,396600413,686
02M800,396600413,696
02M800,396600413,716
02M800,396600413,758
02M800,396600413,809
02M800,396600413,828
02M800,396600413,874
02M800,396600413,943
27Q321,396677401,591
27Q321,396677401,634
27Q321,396677401,661
27Q321,396677401,672
27Q321,396677401,738
27Q321,396677401,783
27Q321,396677401,800
27Q321,396677401,835
27Q321,396677401,901
27Q321,396677401,935
13K123,396779728,732
13K123,396779728,777
13K123,396779728,822
13K123,396779728,858
13K123,396779728,895
13K123,396779728,929
13K123,396922716,732
13K123,396922716,777
13K123,396922716,822
13K123,396922716,858
13K123,396922716,895
13K123,396922716,929
13K123,397105712,732
13K123,397105712,777
13K123,397105712,822
13K123,397105712,858
13K123,397105712,895
13K123,397105712,929
13K123,399509457,731
13K123,399509457,776
13K123,399509457,821
13K123,399509457,857
13K123,399509457,894
13K123,399509457,928
02M800,402261307,581
02M800,402261307,609
02M800,402261307,645
02M800,402261307,678
02M800,402261307,684
02M800,402261307,689
02M800,402261307,713
02M800,402261307,753
02M800,402261307,807
02M800,402261307,827
02M800,402261307,870
13K123,403089115,724
13K123,403089115,769
13K123,403089115,814
13K123,403089115,850
13K123,403089115,887
13K123,403089115,921
13K123,403654695,709
13K123,403654695,748
13K123,403654695,805
13K123,403654695,844
13K123,403654695,865
13K123,403654695,913
13K123,403657782,711
13K123,403657782,755
13K123,403657782,808
13K123,403657782,846
13K123,403657782,872
13K123,403657782,915
13K123,404146244,708
13K123,404146244,747
13K123,404146244,804
13K123,404146244,843
13K123,404146244,864
13K123,404146244,912
13K123,404617194,728
13K123,404617194,773
13K123,404617194,818
13K123,404617194,854
13K123,404617194,891
13K123,404617194,925
13K123,405175088,732
13K123,405175088,777
13K123,405175088,822
13K123,405175088,858
13K123,405175088,895
13K123,405175088,929
02M800,405212817,604
02M800,405212817,619
02M800,405212817,655
02M800,405212817,698
02M800,405212817,702
02M800,405212817,719
02M800,405212817,765
02M800,405212817,830
02M800,405212817,882
02M800,405212817,884
02M800,405212817,944
02M800,406096167,617
02M800,406096167,651
02M800,406096167,679
02M800,406096167,686
02M800,406096167,694
02M800,406096167,715
02M800,406096167,759
02M800,406096167,795
02M800,406096167,828
02M800,406096167,873
27Q321,406243122,594
27Q321,406243122,632
27Q321,406243122,665
27Q321,406243122,676
27Q321,406243122,742
27Q321,406243122,787
27Q321,406243122,839
27Q321,406243122,905
27Q321,406243122,939
27Q321,406243122,946
13K123,406243480,733
13K123,406243480,778
13K123,406243480,823
13K123,406243480,859
13K123,406243480,896
13K123,406243480,930
02M800,406250483,585
02M800,406250483,608
02M800,406250483,643
02M800,406250483,684
02M800,406250483,691
02M800,406250483,713
02M800,406250483,750
02M800,406250483,827
02M800,406250483,868
02M800,406250483,871
02M800,406250483,942
02M800,406250483,950
02M800,406647418,612
02M800,406647418,648
02M800,406647418,686
02M800,406647418,695
02M800,406647418,717
02M800,406647418,757
02M800,406647418,829
02M800,406647418,875
02M800,406647418,943
02M800,406647418,951
13K123,407098749,731
13K123,407098749,776
13K123,407098749,821
13K123,407098749,857
13K123,407098749,894
13K123,407098749,928
13K123,407503302,726
13K123,407503302,771
13K123,407503302,816
13K123,407503302,852
13K123,407503302,889
13K123,407503302,923
27Q321,407607136,594
27Q321,407607136,633
27Q321,407607136,664
27Q321,407607136,675
27Q321,407607136,741
27Q321,407607136,786
27Q321,407607136,838
27Q321,407607136,904
27Q321,407607136,938
27Q321,407607136,945
27Q321,407671682,593
27Q321,407671682,628
27Q321,407671682,664
27Q321,407671682,675
27Q321,407671682,741
27Q321,407671682,786
27Q321,407671682,838
27Q321,407671682,904
27Q321,407671682,938
27Q321,407671682,945
02M800,409330507,614
02M800,409330507,650
02M800,409330507,679
02M800,409330507,687
02M800,409330507,696
02M800,409330507,697
02M800,409330507,717
02M800,409330507,758
02M800,409330507,760
02M800,409330507,829
02M800,409330507,875
02M800,409330507,951
13K123,409399744,708
13K123,409399744,747
13K123,409399744,804
13K123,409399744,843
13K123,409399744,864
13K123,409399744,912
13K123,412604746,734
13K123,412604746,779
13K123,412604746,824
13K123,412604746,860
13K123,412604746,897
13K123,412604746,931
02M800,412704586,603
02M800,412704586,616
02M800,412704586,648
02M800,412704586,687
02M800,412704586,695
02M800,412704586,715
02M800,412704586,758
02M800,412704586,829
02M800,412704586,873
02M800,412704586,877
02M800,412704586,943
02M800,413265573,618
02M800,413265573,654
02M800,413265573,700
02M800,413265573,721
02M800,413265573,763
02M800,413265573,830
02M800,413265573,880
02M800,413265573,944
02M800,413265573,959
13K123,414185747,727
13K123,414185747,772
13K123,414185747,817
13K123,414185747,853
13K123,414185747,890
13K123,414185747,924
27Q321,414223239,594
27Q321,414223239,628
27Q321,414223239,665
27Q321,414223239,676
27Q321,414223239,742
27Q321,414223239,787
27Q321,414223239,839
27Q321,414223239,905
27Q321,414223239,939
27Q321,414223239,946
13K123,414798655,722
13K123,414798655,767
13K123,414798655,812
13K123,414798655,848
13K123,414798655,885
13K123,414798655,919
13K123,415260230,722
13K123,415260230,767
13K123,415260230,812
13K123,415260230,848
13K123,415260230,885
13K123,415260230,919
02M800,416050093,596
02M800,416050093,636
02M800,416050093,667
02M800,416050093,703
02M800,416050093,744
02M800,416050093,789
02M800,416050093,793
02M800,416050093,841
02M800,416050093,908
02M800,416050093,948
02M800,416050093,956
27Q321,416113636,594
27Q321,416113636,631
27Q321,416113636,664
27Q321,416113636,675
27Q321,416113636,741
27Q321,416113636,786
27Q321,416113636,838
27Q321,416113636,904
27Q321,416113636,938
27Q321,416113636,945
13K123,416741585,730
13K123,416741585,775
13K123,416741585,820
13K123,416741585,856
13K123,416741585,893
13K123,416741585,927
13K123,416986558,731
13K123,416986558,776
13K123,416986558,821
13K123,416986558,857
13K123,416986558,894
13K123,416986558,928
13K123,420229973,708
13K123,420229973,747
13K123,420229973,804
13K123,420229973,843
13K123,420229973,864
13K123,420229973,912
27Q321,421422674,593
27Q321,421422674,628
27Q321,421422674,666
27Q321,421422674,677
27Q321,421422674,743
27Q321,421422674,788
27Q321,421422674,840
27Q321,421422674,906
27Q321,421422674,940
27Q321,421422674,947
27Q321,425829853,593
27Q321,425829853,628
27Q321,425829853,664
27Q321,425829853,675
27Q321,425829853,741
27Q321,425829853,786
27Q321,425829853,838
27Q321,425829853,904
27Q321,425829853,938
27Q321,425829853,945
13K123,425887196,709
13K123,425887196,748
13K123,425887196,805
13K123,425887196,844
13K123,425887196,865
13K123,425887196,913
27Q321,426201302,590
27Q321,426201302,635
27Q321,426201302,661
27Q321,426201302,672
27Q321,426201302,738
27Q321,426201302,783
27Q321,426201302,800
27Q321,426201302,835
27Q321,426201302,901
27Q321,426201302,935
02M800,426973045,586
02M800,426973045,602
02M800,426973045,607
02M800,426973045,644
02M800,426973045,683
02M800,426973045,688
02M800,426973045,712
02M800,426973045,752
02M800,426973045,826
02M800,426973045,867
02M800,426973045,942
02M800,427165340,597
02M800,427165340,641
02M800,427165340,668
02M800,427165340,704
02M800,427165340,744
02M800,427165340,792
02M800,427165340,793
02M800,427165340,803
02M800,427165340,841
02M800,427165340,909
02M800,427165340,949
13K123,427573397,710
13K123,427573397,749
13K123,427573397,806
13K123,427573397,845
13K123,427573397,866
13K123,427573397,914
02M800,427609153,599
02M800,427609153,639
02M800,427609153,669
02M800,427609153,703
02M800,427609153,745
02M800,427609153,789
02M800,427609153,825
02M800,427609153,842
02M800,427609153,910
02M800,427609153,949
02M800,428536014,612
02M800,428536014,647
02M800,428536014,685
02M800,428536014,695
02M800,428536014,715
02M800,428536014,759
02M800,428536014,760
02M800,428536014,828
02M800,428536014,874
02M800,428536014,943
02M800,428536014,951
02M800,429953058,617
02M800,429953058,647
02M800,429953058,685
02M800,429953058,695
02M800,429953058,697
02M800,429953058,715
02M800,429953058,756
02M800,429953058,760
02M800,429953058,829
02M800,429953058,876
02M800,429953058,943
02M800,429953058,951
13K123,430690364,731
13K123,430690364,776
13K123,430690364,821
13K123,430690364,857
13K123,430690364,894
13K123,430690364,928
02M800,430849861,584
02M800,430849861,609
02M800,430849861,643
02M800,430849861,646
02M800,430849861,678
02M800,430849861,683
02M800,430849861,689
02M800,430849861,692
02M800,430849861,714
02M800,430849861,753
02M800,430849861,826
02M800,430849861,869
02M800,430849861,950
27Q321,431022472,592
27Q321,431022472,627
27Q321,431022472,663
27Q321,431022472,674
27Q321,431022472,740
27Q321,431022472,785
27Q321,431022472,802
27Q321,431022472,837
27Q321,431022472,903
27Q321,431022472,937
13K123,432302192,725
13K123,432302192,770
13K123,432302192,815
13K123,432302192,851
13K123,432302192,888
13K123,432302192,922
02M800,434174160,585
02M800,434174160,610
02M800,434174160,643
02M800,434174160,683
02M800,434174160,688
02M800,434174160,713
02M800,434174160,750
02M800,434174160,794
02M800,434174160,827
02M800,434174160,870
02M800,434174160,941
02M800,434704818,597
02M800,434704818,637
02M800,434704818,670
02M800,434704818,706
02M800,434704818,745
02M800,434704818,790
02M800,434704818,803
02M800,434704818,841
02M800,434704818,910
02M800,434704818,948
27Q321,436866931,589
27Q321,436866931,633
27Q321,436866931,658
27Q321,436866931,735
27Q321,436866931,780
27Q321,436866931,797
27Q321,436866931,832
27Q321,436866931,898
27Q321,436866931,932
27Q321,436866931,953
02M800,437320066,617
02M800,437320066,650
02M800,437320066,679
02M800,437320066,687
02M800,437320066,693
02M800,437320066,716
02M800,437320066,758
02M800,437320066,829
02M800,437320066,873
02M800,437320066,877
02M800,437320066,958
27Q321,437462578,592
27Q321,437462578,625
27Q321,437462578,662
27Q321,437462578,673
27Q321,437462578,739
27Q321,437462578,784
27Q321,437462578,801
27Q321,437462578,836
27Q321,437462578,902
27Q321,437462578,936
02M800,438078044,584
02M800,438078044,606
02M800,438078044,644
02M800,438078044,646
02M800,438078044,678
02M800,438078044,682
02M800,438078044,691
02M800,438078044,714
02M800,438078044,751
02M800,438078044,827
02M800,438078044,868
02M800,438078044,950
02M800,439358469,620
02M800,439358469,655
02M800,439358469,701
02M800,439358469,720
02M800,439358469,765
02M800,439358469,796
02M800,439358469,831
02M800,439358469,881
02M800,439358469,944
02M800,439769755,618
02M800,439769755,655
02M800,439769755,701
02M800,439769755,720
02M800,439769755,763
02M800,439769755,766
02M800,439769755,831
02M800,439769755,882
02M800,439769755,944
02M800,439769755,959
02M800,439810286,620
02M800,439810286,655
02M800,439810286,699
02M800,439810286,702
02M800,439810286,720
02M800,439810286,764
02M800,439810286,811
02M800,439810286,830
02M800,439810286,879
02M800,439810286,944
02M800,440288509,600
02M800,440288509,636
02M800,440288509,670
02M800,440288509,671
02M800,440288509,706
02M800,440288509,744
02M800,440288509,792
02M800,440288509,842
02M800,440288509,907
02M800,440288509,949
02M800,440288509,956
02M800,440638399,601
02M800,440638399,636
02M800,440638399,669
02M800,440638399,681
02M800,440638399,703
02M800,440638399,746
02M800,440638399,790
02M800,440638399,793
02M800,440638399,842
02M800,440638399,909
02M800,440638399,956
13K123,442057305,711
13K123,442057305,755
13K123,442057305,808
